Family	Success	Comments	Tree
Chadic	SUCCESS	NJ	('Tumak [i-tmc][w-tmk][a-2585][g-tuma1260]':0.962,(((('Malgwa [i-mfi][w-mlg][a-1976][g-wand1278]':0.152,'Tangale [i-tan][w-tan][a-2516][g-nucl1696]':0.16):0.173,'Pa`a [i-pqa][w-paa][a-841][g-paaa1242]':0.202):0.162,'Moloko [i-mlw][w-][a-2943][g-molo1266]':0.119):0.164,'Kanakuru [i-kna][w-knk][a-121][g-dera1248]':0.213):0.174,(((((((((('Hausa [i-hau][w-hau][a-98][g-haus1257]':0.238,'Migama [i-mmy][w-mig][a-2040][g-miga1249]':0.0741):0.166,(('Kwami [i-ksq][w-kwm][a-1821][g-kwaa1269]':0.0449,'Miya [i-mkf][w-miy][a-2023][g-miya1266]':0.267):0.119,'Bole [i-bol][w-blq][a-1049][g-nucl1695]':0.0823):0.284):0.221,'Bura-Pabir [i-bwr][w-bpa][a-1085][g-bura1292]':0):0.125,(((((('Daba [i-dbq][w-dab][a-1209][g-nucl1683]':0.2,'Gude [i-gde][w-gud][a-1528][g-gude1246]':0.112):0.324,'Mokilko [i-moz][w-mko][a-2062][g-muku1242]':0.0317):0.218,(((('Hdi [i-xed][w-hdi][a-2638][g-hdii1240]':0.147,'Kilba [i-hbb][w-klb][a-1758][g-huba1236]':0.166):0.263,'Podoko [i-pbi][w-pod][a-2275][g-park1239]':0.0587):0.243,'Lamang [i-hia][w-lmg][a-1605][g-lama1288]':0.102):0.105,'Kotoko [i-aal][w-ktk][a-819][g-afad1236]':0.219):0.291):0.122,'Bana [i-bcw][w-ban][a-981][g-bana1305]':0.056):0.222,'Lame [i-lme][w-lam][a-1899][g-peve1243]':0.207):0.198,'Ga`anda [i-gqa][w-gnd][a-1513][g-gaan1243]':0.129):0.194):0.105,'Giziga [i-gis][w-][a-1543][g-nort3047]':0.0636):0.209,(((('Dangaleat {Western} [i-daa][w-dnw][a-1208][g-dang1274]':0.109,'Pero [i-pip][w-per][a-2297][g-pero1241]':0.203):0.166,'Lagwan [i-kot][w-lag][a-1797][g-lagw1237]':0.18):0.162,'Masa [i-mcn][w-mas][a-1951][g-masa1322]':0.17):0.172,'Buduma [i-bdm][w-bud][a-989][g-budu1265]':0.18):0.158):0.177,'Gidar [i-gid][w-gdr][a-1541][g-gida1247]':0.0684):0.158,(((('Bade [i-bde][w-bad][a-984][g-bade1248]':0.291,'Ngizim [i-ngi][w-ngz][a-2160][g-ngiz1242]':0.0216):0.267,'Margi [i-mrt][w-mrg][a-177][g-marg1265]':0.12):0.227,'Lele [i-lln][w-lel][a-1896][g-lele1276]':0.217):0.181,(((((('Kera [i-ker][w-ker][a-539][g-kera1255]':0.0434,'Mina [i-hna][w-hna][a-2974][g-mina1276]':0.269):0.323,'Ron [i-cla][w-ron][a-1159][g-ronn1241]':0.102):0.14,('Guduf [i-gdf][w-gdf][a-1529][g-gudu1252]':0.166,'Mupun [i-sur][w-mup][a-2498][g-mwag1236]':0.146):0.238):0.191,('Angas [i-anc][w-anc][a-892][g-ngas1240]':0.138,'Goemai [i-ank][w-goe][a-896][g-goem1240]':0.174):0.184):0.177,'Mofu-Gudur [i-mif][w-mof][a-2004][g-mofu1248]':0.138):0.171,('Mada {Cameroon} [i-mxu][w-mda][a-2112][g-mada1293]':0.12,'Uldeme [i-udl][w-uld][a-2658][g-wuzl1236]':0.192):0.18):0.174):0.157):0.165,'Bidiya [i-bid][w-bid][a-1017][g-bidi1241]':0.184):0.167,(('Musgu [i-mug][w-mgu][a-2094][g-musg1254]':0.162,'Tera [i-ttr][w-ter][a-373][g-tera1251]':0.173):0.166,'Mbara [i-mpk][w-mbr][a-2065][g-mbar1260]':0.194):0.175):0.174);
Egyptian	FAIL	NJ: the distances matrix is too small	
Semitic	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
Omotic	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
Cushitic	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
Beja	FAIL	NJ: too few languages	
Sumerian	FAIL	NJ: too few languages	
Elamite	FAIL	NJ: too few languages	
Hurro-Urartean	FAIL	NJ: too few languages	
Basque	FAIL	NJ: the distances matrix is too small	
Indo-European	FAIL	NJ: the distances matrix has too few non-missing data	
Nakh-Daghestanian	FAIL	NJ: the distances matrix has too few non-missing data	
West Caucasian	FAIL	NJ: the distances matrix has too few non-missing data	
Uralic	SUCCESS	NJ	('Selkup [i-sel][w-skp][a-2393][g-selk1253]':0.176,(((('Mari {Hill} [i-mrj][w-mah][a-2078][g-west2392]':0.133,'Yazva [i-kpv][w-kzy-yzv][a-1350][g-komi1268]':0.263):0.396,'Mari {Meadow} [i-mhr][w-mme][a-1928][g-east2328]':0):0.212,('Enets {Tundra} [i-enh][w-][a-3005][g-tund1254]':0.198,'Nenets {Forest} [i-yrk][w-nen-ntu][a-716][g-nene1249]':0.198):0.216):0.376,'Hungarian [i-hun][w-hun][a-107][g-hung1274]':0.27):0.269,((('Kamass [i-xas][w-kms][a-2746][g-kama1351]':0.209,'Komi {Permyak} [i-koi][w-kop][a-717][g-komi1269]':0.252):0.223,(((((('Liv [i-liv][w-liv][a-1891][g-livv1244]':0.214,'Votic [i-vot][w-vot][a-2696][g-voti1245]':0.182):0.199,'Karelian [i-krl][w-krl][a-1814][g-kare1335]':0.197):0.315,'Estonian [i-est][w-est][a-1480][g-esto1258]':0.104):0.382,'Finnish [i-fin][w-fin][a-78][g-finn1318]':0.243):0.251,(((((((('Saami {Skolt} [i-sms][w-][a-705][g-skol1241]':0.198,'Saami {Ter} [i-sjt][w-][a-707][g-ters1235]':0.198):0.198,'Saami {Pite} [i-sje][w-][a-703][g-pite1240]':0.198):0.198,'Saami {Lule} [i-smj][w-][a-702][g-lule1254]':0.198):0.198,'Saami {Inari} [i-smn][w-][a-706][g-inar1241]':0.198):0.237,'Saami {South} [i-sma][w-scs][a-701][g-sout2674]':0.159):0.256,('Saami {Akkala} [i-sia][w-][a-708][g-akka1237]':0.198,'Saami {Ume} [i-sju][w-][a-704][g-umes1235]':0.198):0.473):0.321,'Saami {Kildin} [i-sjd][w-ski][a-709][g-kild1236]':0.283):0.336,'Saami {North} [i-sme][w-sno][a-700][g-nort2671]':0.185):0.297):0.312,'Nenets {Tundra} [i-yrk][w-nen-ntu][a-205][g-nene1249]':0.256):0.256):0.253,'Mansi [i-mns][w-mns][a-680][g-mans1258]':0.254):0.212);
Turkic	SUCCESS	NJ	('Uzbek {Northern} [i-uzb][w-][a-2680][g-uzbe1247]':0.0406,(((((('Karachay-Balkar [i-krc][w-krc][a-124][g-kara1465]':0.186,'Shor [i-cjs][w-shr][a-1153][g-shor1247]':0.173):0.183,'Altai {Southern} [i-alt][w-aso][a-880][g-sout2694]':0.176):0.202,'Urum [i-uum][w-urm][a-2677][g-urum1249]':0.156):0.21,'Turkic {East-Central Xorasan} [i-kmz][w-tex-twx][a-1345][g-khor1269]':0.149):0.196,'Tatar-Noghay {Alabugat} [i-nog][w-nog-nok-tlb-yta][a-1371][g-noga1249]':0.162):0.184,'Saryg Yughur [i-ybe][w-syg][a-2766][g-west2402]':0.174):0.32,((((((((((((((((('Kirghiz {Fu-Yu} [i-kir][w-kfy-kgz][a-1339][g-kirg1245]':0.179,'Tatar {Yurt} [i-nog][w-nog-nok-tlb-yta][a-1372][g-noga1249]':0.179):0.359,'Turkish [i-tur][w-tur][a-502][g-nucl1301]':0):0.343,'Tatar {Mishar} [i-tat][w-tmi-ttb-tvo][a-1432][g-tata1255]':0.194):0.241,'Khalaj [i-klj][w-khl][a-670][g-turk1303]':0.272):0.267,('Azerbaijani [i-aze][w-][a-748][g-azer1255]':0.185,'Gagauz [i-gag][w-gag][a-1516][g-gaga1249]':0.173):0.306):0.414,'Tatar [i-tat][w-tmi-ttb-tvo][a-2630][g-tata1255]':0.0519):0.161,'Azari {Iranian} [i-azb][w-aze-azi][a-954][g-sout2697]':0.148):0.344,'Uighur [i-uig][w-uyg][a-611][g-uigh1240]':0.0794):0.237,'Karakalpak [i-kaa][w-kkp][a-1695][g-kara1467]':0.124):0.0892,'Aynu [i-aib][w-ayn][a-861][g-ainu1251]':0.194):0.257,(('Dolgan [i-dlg][w-dol][a-1351][g-dolg1241]':0.611,'Tatar {Crimean} [i-crh][w-cri][a-1181][g-crim1257]':0.148):0.202,'Kazakh [i-kaz][w-kaz][a-1705][g-kaza1248]':0.157):0.192):0.208,'Kumyk [i-kum][w-kuq][a-1820][g-kumy1244]':0.158):0.216,'Noghay {Karagash} [i-nog][w-nog-nok-tlb-yta][a-1370][g-noga1249]':0.172):0.184,'Krymchak [i-jct][w-][a-1444][g-krym1236]':0.175):0.182,'Chulym [i-clw][w-cly][a-1141][g-chul1246]':0.176):0.179,(('Tofa {Karagas} [i-kim][w-tof][a-719][g-kara1462]':0.155,'Turkmen [i-tuk][w-tkm][a-2534][g-turk1304]':0.204):0.185,'Tatar {Baraba} [i-tat][w-tmi-ttb-tvo][a-1431][g-tata1255]':0.173):0.182):0.18,((('Karaim [i-kdr][w-krm][a-1726][g-kara1464]':0.215,'Uzbek [i-uzb][w-][a-805][g-uzbe1247]':0.144):0.205,'Salar [i-slr][w-slr][a-2445][g-sala1264]':0.154):0.2,'Turkic {West Xorasan} [i-kmz][w-tex-twx][a-1346][g-khor1269]':0.158):0.181):0.0406);
Mongolic	FAIL	NJ: the distances matrix has too few non-missing data	
Tungusic	FAIL	NJ: the distances matrix has too few non-missing data	
Yukagir	FAIL	NJ: the distances matrix has too few non-missing data	
Yeniseian	FAIL	NJ: the distances matrix is too small	
Ainu	FAIL	NJ: too few languages	
Japanese	FAIL	NJ: the distances matrix is too small	
Korean	FAIL	NJ: too few languages	
Chukchi-Kamchatkan	SUCCESS	NJ	('Alutor [i-alr][w-alu][a-879][g-alut1245]':0.134,('Itelmen [i-itl][w-ite][a-116][g-itel1242]':0.208,'Kerek [i-krk][w-krq][a-1813][g-kere1280]':0):0.306,('Chukchi [i-ckt][w-chk][a-56][g-chuk1273]':0.177,'Koryak [i-kpy][w-kry][a-1808][g-kory1246]':0.205):0.13);
Eskimo-Aleut	SUCCESS	NJ	('Inuktitut {Salluit} [i-iku][w-][a-1278][g-east2534]':0.531,((('Yup`ik {Norton Sound} [i-esu][w-ych-ypk-yun][a-1286][g-cent2127]':0.236,'Yup`ik {Saint Lawrence Island} [i-ess][w-ysl-yus][a-1284][g-cent2128]':0.236):0.236,'Yup`ik {Chevak} [i-esu][w-ych-ypk-yun][a-1285][g-cent2127]':0.236):0.382,'Yup`ik {Central} [i-esu][w-ych-ypk-yun][a-455][g-cent2127]':0.0892):0.333,((((((('Greenlandic Eskimo {West} [i-kal][w-gre-grw-gso][a-511][g-kala1399]':0.281,'Greenlandic {East} [i-kal][w-gre-grw-gso][a-1281][g-kala1399]':0.19):0.426,'Greenlandic {South} [i-kal][w-gre-grw-gso][a-1282][g-kala1399]':0):0.141,'Inuktitut {Quebec-Labrador} [i-iku][w-][a-1277][g-east2534]':0.19):0.248,('Aleut {Eastern} [i-ale][w-aea-ale][a-1218][g-aleu1260]':0.1,'Yup`ik {Sirenik} [i-ysr][w-ysi][a-2788][g-sire1246]':0.371):0.364):0.276,(('Inuktitut {Rankin Inlet} [i-iku][w-][a-1279][g-east2534]':0.262,'Yup`ik {Siberian} [i-ess][w-ysl-yus][a-612][g-cent2128]':0.209):0.299,'Naukan [i-ynk][w-yna][a-203][g-nauk1242]':0.199):0.254):0.27,'Inupiaq [i-esk][w-][a-1478][g-nort2945]':0.647):0.282,(('Aleut [i-ale][w-aea-ale][a-18][g-aleu1260]':0.322,'Yup`ik {Pacific Gulf} [i-ems][w-atq][a-2860][g-paci1278]':0.149):0.324,'Kangiryuarmiut [i-ikt][w-inr-kgt][a-1280][g-west2618]':0.148):0.272):0.333);
Burushaski	FAIL	NJ: too few languages	
Nahali	FAIL	NJ: too few languages	
Dravidian	FAIL	NJ: the distances matrix has too few non-missing data	
Sino-Tibetan	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
Austroasiatic	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
Great Andamanese	FAIL	NJ: the distances matrix is too small	
Onge	FAIL	NJ: too few languages	
Tai-Kadai	FAIL	NJ: the distances matrix has too few non-missing data	
Austronesian	FAIL	NJ: the distances matrix has too few non-missing data	
Timor-Alor-Pantar	FAIL	NJ: the distances matrix has too few non-missing data	
West Papuan	SUCCESS	NJ	('Maybrat [i-ayz][w-may][a-438][g-maib1239]':0.17,'Galela [i-gbi][w-gll][a-1523][g-gale1259]':0.43,(('Saweru [i-swr][w-][a-2848][g-sawe1240]':0,'Tobelo [i-tlb][w-tlo][a-2580][g-tobe1252]':0.191):0.252,'Sahu [i-saj][w-sah][a-343][g-sahu1245]':0.169):0.249);
Tanglapui	FAIL	NJ: too few languages	
Sentani	FAIL	NJ: the distances matrix is too small	
Dani	FAIL	NJ: the distances matrix is too small	
Mek	FAIL	NJ: the distances matrix has too few non-missing data	
Engan-Kewa	FAIL	NJ: the distances matrix is too small	
Wiru	FAIL	NJ: too few languages	
Chimbu-Wahgi	FAIL	NJ: the distances matrix has too few non-missing data	
Eastern Highlands	FAIL	NJ: the distances matrix has too few non-missing data	
Greater Binanderean	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
Koiarian	SUCCESS	NJ	('Koita [i-kqi][w-kta][a-1810][g-koit1244]':0.0506,('Barai [i-bbb][w-][a-31][g-nucl1630]':0.0644,'Omie [i-aom][w-omi][a-904][g-omie1241]':0.345):0.142,(('Ese [i-mcq][w-][a-3058][g-esee1247]':0,'Koiari [i-kbk][w-koi][a-669][g-gras1249]':0.138):0.149,'Koiali {Mountain} [i-kpx][w-kmo][a-486][g-moun1252]':0.0372):0.131);
Madang	FAIL	NJ: the distances matrix has too few non-missing data	
Kwalean	FAIL	NJ: too few languages	
Finisterre-Huon	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
Lower Mamberamo	FAIL	NJ: too few languages	
Taurap	FAIL	NJ: too few languages	
East Cenderawasih Bay	FAIL	NJ: the distances matrix has too few non-missing data	
Lakes Plain	FAIL	NJ: the distances matrix is too small	
Macro-Ok	FAIL	NJ: the distances matrix has too few non-missing data	
Marind	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
Kolopom	FAIL	NJ: the distances matrix has too few non-missing data	
Kiwaian	FAIL	NJ: too few languages	
South Central Papuan	FAIL	NJ: too few languages	
Pawaian	FAIL	NJ: too few languages	
Nimboran	FAIL	NJ: the distances matrix is too small	
Morwap	FAIL	NJ: too few languages	
Macro-Skou	FAIL	NJ: the distances matrix has too few non-missing data	
Border	SUCCESS	NJ	('Kilmeri [i-kih][w-][a-3051][g-kilm1241]':0.292,'Amanab [i-amn][w-amn][a-480][g-aman1265]':0,('Imonda [i-imn][w-imo][a-112][g-imon1245]':0.133,'Waris [i-wrs][w-wrs][a-403][g-wari1266]':0.273):0.388);
Karkar	FAIL	NJ: too few languages	
Sepik	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
Torricelli	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
Lower Sepik - Ramu	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
Gapun	FAIL	NJ: too few languages	
Sulka	FAIL	NJ: too few languages	
West New Britain	FAIL	NJ: too few languages	
South Bougainville	SUCCESS	NJ	('Nasioi [i-nas][w-nas][a-440][g-naas1242]':0.25,'Motuna [i-siw][w-mot][a-191][g-siwa1245]':0.197,'Buin [i-buo][w-bun][a-1084][g-tere1278]':0);
North Bougainville	FAIL	NJ: the distances matrix has too few non-missing data	
East New Britain	FAIL	NJ: the distances matrix is too small	
Orya-Mawes-Tor-Kwerba	FAIL	NJ: the distances matrix has too few non-missing data	
Pama-Nyungan	FAIL	NJ: the distances matrix has too few non-missing data	
Mangarayan	FAIL	NJ: too few languages	
Mirndi	SUCCESS	NJ	('Wambaya [i-wmb][w-wam][a-575][g-wamb1258]':0.173,'Jaminjung [i-djd][w-jam][a-1331][g-djam1255]':0.369,'Djingili [i-jig][w-dji][a-68][g-djin1251]':0.131);
Tangkic	SUCCESS	NJ	('Yukulta [i-gcd][w-yuk][a-424][g-gang1267]':0.508,'Lardil [i-lbz][w-lrd][a-1872][g-lard1243]':0,'Kayardild [i-gyd][w-kay][a-128][g-kaya1319]':0.508);
Gunwingguan	SUCCESS	NJ	('Rembarrnga [i-rmb][w-rmb][a-473][g-remb1249]':0,'Mayali [i-gup][w-bbw][a-655][g-gunw1252]':0.0288,((('Ngalakan [i-nig][w-ngl][a-209][g-ngal1293]':0.124,'Ngandi [i-nid][w-ngn][a-2169][g-ngan1295]':0.0474):0.0671,('Nunggubuyu [i-nuy][w-nug][a-318][g-nung1290]':0.0926,'Waray [i-wrz][w-wry][a-400][g-wara1290]':0.166):0.144):0.0799,'Gunwinggu [i-gup][w-bbw][a-93][g-gunw1252]':0.225):0.0527);
Wagiman - Wardaman	FAIL	NJ: too few languages	
Tiwi	FAIL	NJ: too few languages	
Western Daly	FAIL	NJ: the distances matrix is too small	
Southern Daly	SUCCESS	NJ	('Ngankikurungkurr [i-nam][w-ngg-ngk][a-2133][g-nang1259]':0.0266,'Ngan`gityemerri [i-nam][w-ngg-ngk][a-1363][g-nang1259]':0.0534,'Murrinh-patha [i-mwf][w-mpa][a-196][g-murr1258]':0.408);
Northern Daly	FAIL	NJ: the distances matrix has too few non-missing data	
Iwaidjan	FAIL	NJ: the distances matrix has too few non-missing data	
Bunuban	FAIL	NJ: the distances matrix has too few non-missing data	
Nyulnyulan	FAIL	NJ: the distances matrix is too small	
Worrorran	SUCCESS	NJ	('Worora [i-wro][w-][a-2669][g-woro1255]':0,'Ungarinjin [i-ung][w-ung][a-390][g-ngar1284]':0.619,'Gunin [i-gww][w-gnn][a-1584][g-kwin1241]':0.251);
Djerragan	FAIL	NJ: the distances matrix is too small	
Maran	SUCCESS	NJ	('Warndarang [i-wnd][w-wrn][a-405][g-wand1263]':0.343,'Mara [i-mec][w-mra][a-1965][g-mara1385]':0.206,'Alawa [i-alh][w-alw][a-16][g-alaw1244]':0);
Gaagudju	FAIL	NJ: too few languages	
Garrwan	FAIL	NJ: too few languages	
Nakkaran	FAIL	NJ: too few languages	
Larakiya	FAIL	NJ: too few languages	
Pomoan	SUCCESS	NJ	('Pomo {Southeastern} [i-pom][w-pso][a-568][g-sout2982]':0.00725,'Pomo {Eastern} [i-peb][w-pme][a-72][g-east2545]':0.0878,'Pomo {Central} [i-poo][w-pmc][a-2322][g-cent2138]':0.153);
Yuman	FAIL	NJ: the distances matrix has too few non-missing data	
Chimariko	FAIL	NJ: too few languages	
Karok	FAIL	NJ: too few languages	
Shasta	FAIL	NJ: too few languages	
Washo	FAIL	NJ: too few languages	
Yokuts-Utian	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
Plateau Penutian	FAIL	NJ: the distances matrix has too few non-missing data	
Maiduan	SUCCESS	NJ	('Nisenan [i-nsz][w-nsn][a-2210][g-nise1244]':0.0607,'Maidu {Northeast} [i-nmu][w-mne][a-168][g-nort2952]':0.0579,'Konkow [i-mjd][w-knw][a-1927][g-nort2951]':0.0772);
Wintuan	FAIL	NJ: the distances matrix has too few non-missing data	
Chinookan	FAIL	NJ: the distances matrix has too few non-missing data	
Chumashan	FAIL	NJ: the distances matrix has too few non-missing data	
Haida	FAIL	NJ: the distances matrix has too few non-missing data	
Kutenai	FAIL	NJ: too few languages	
Salinan	FAIL	NJ: too few languages	
Timucua	FAIL	NJ: too few languages	
Zuni	FAIL	NJ: too few languages	
Takelma-Kalapuyan	FAIL	NJ: the distances matrix has too few non-missing data	
Algic	SUCCESS	NJ	('Shawnee [i-sjw][w-shw][a-2435][g-shaw1249]':0.157,(('Algonquin [i-alq][w-alg][a-876][g-algo1255]':0.158,'Ojibwa {Eastern} [i-ojg][w-oji][a-2244][g-east2542]':0.21):0.204,(('Powhatan [i-pim][w-pow][a-2295][g-powh1243]':0.118,'Wiyot [i-wiy][w-wiy][a-412][g-wiyo1248]':0.249):0.213,'Mahican [i-mjy][w-][a-2052][g-mahi1248]':0.154):0.201):0.191,((((((((('Atikamekw [i-atj][w-ati][a-2551][g-atik1240]':0.0914,'Ojibwe {Minnesota} [i-ojw][w-][a-1253][g-west1510]':0.276):0.255,'Cree {Eastern} [i-cre][w-][a-1179][g-cree1272]':0.0199):0.29,'Nanticoke [i-nnt][w-nnt][a-2191][g-nant1249]':0.00584):0.218,'Arapaho [i-arp][w-aho][a-923][g-arap1274]':0.135):0.238,'Ojibwa [i-oji][w-][a-321][g-ojib1241]':0.212):0.229,((('Kickapoo [i-kic][w-kic][a-1754][g-kick1244]':0.0631,'Potawatomi [i-pot][w-pot][a-2324][g-pota1247]':0.304):0.372,'Menomini [i-mez][w-men][a-1973][g-meno1252]':0.115):0.169,'Chippewa {Red Lake and Pillager} [i-ciw][w-cpw-ojm][a-1252][g-chip1241]':0.13):0.206):0.218,'Micmac [i-mic][w-mic][a-2001][g-mikm1235]':0.148):0.195,(((((((('Munsee [i-umu][w-mse][a-2668][g-muns1251]':0.137,'Yurok [i-yur][w-yur][a-428][g-yuro1248]':0.23):0.321,'Ojibwa {Severn} [i-ojs][w-ojs][a-2245][g-seve1240]':0):0.133,'Unami [i-del][w-][a-1273][g-comm1246]':0.143):0.19,'Cheyenne [i-chy][w-cyn][a-1142][g-chey1247]':0.168):0.298,'Ojibwa {Central} [i-ojc][w-][a-3069][g-cent2136]':0.0544):0.289,'Michif [i-crg][w-mcf][a-1180][g-mich1243]':0.00937):0.229,'Illinois [i-mia][w-ill][a-1999][g-miam1252]':0.1):0.243,'Passamaquoddy [i-pqm][w-psm][a-563][g-male1292]':0.18):0.198):0.208,(((('Fox [i-sac][w-fox][a-694][g-mesk1242]':0.191,'Montagnais [i-moe][w-mtg][a-2051][g-mont1268]':0.176):0.223,'Massachusett [i-wam][w-mtt][a-2700][g-wamp1249]':0.144):0.218,'Naskapi [i-nsk][w-nsk][a-2204][g-nask1242]':0.149):0.199,'Abenaki {Western} [i-abe][w-abw][a-822][g-west2630]':0.168):0.198):0.191);
Atakapa	FAIL	NJ: too few languages	
Caddoan	FAIL	NJ: the distances matrix has too few non-missing data	
Chimakuan	FAIL	NJ: the distances matrix has too few non-missing data	
Chitimacha	FAIL	NJ: too few languages	
Iroquoian	SUCCESS	NJ	('Onondaga [i-ono][w-onn][a-2252][g-onon1246]':0.194,('Cayuga [i-cay][w-cyg][a-1118][g-cayu1261]':0.84,'Seneca [i-see][w-snc][a-349][g-sene1264]':0):0.637,(('Oneida [i-one][w-ond][a-461][g-onei1249]':0.263,'Wyandot [i-wya][w-wya][a-2743][g-wyan1247]':0.339):0.336,'Mohawk [i-moh][w-moh][a-2054][g-moha1258]':0.324):0.314);
Keresan	FAIL	NJ: the distances matrix is too small	
Kiowa-Tanoan	SUCCESS	NJ	('Tiwa {Northern} [i-twf][w-twn][a-2517][g-nort1550]':0,'Tewa {San Juan Pueblo} [i-tew][w-tew-trg-tsj][a-1419][g-tewa1260]':0.308,'Kiowa [i-kio][w-kio][a-132][g-kiow1266]':0.5);
Muskogean	SUCCESS	NJ	('Alabama [i-akz][w-abm][a-618][g-alab1237]':0.00822,('Chickasaw [i-cic][w-cck][a-1143][g-chic1270]':0.143,'Choctaw [i-cho][w-cct][a-54][g-choc1276]':0):0.158,('Creek [i-mus][w-crk-smn][a-1182][g-cree1270]':0.0783,'Koasati [i-cku][w-koa][a-135][g-koas1236]':0.047):0.147);
Na-Dene	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
